item_id,title,brand,price,categories,item_attributes
8860,Gelish U V Gel Nail Polish &quot;Taffeta&quot; #01359,Harmony,11.92,Makeup|Nails|Nail Polish,"Brand: Harmony, Price: 11.92, Categories: Makeup|Nails|Nail Polish"
8861,Gelish U V Gel Nail Polish &quot;Vegas Nights&quot; #01367,Harmony,11.85,Makeup|Nails|Nail Polish,"Brand: Harmony, Price: 11.85, Categories: Makeup|Nails|Nail Polish"
8862,Gelish Rio Collection Neon &quot;Ooba Ooba Blue&quot; #01472 New Color,Harmony,11.96,Makeup|Nails|Nail Polish,"Brand: Harmony, Price: 11.96, Categories: Makeup|Nails|Nail Polish"
8863,Gelish Rio Collection Neon &quot;Carnival Hangover&quot; #01477 New Color,Zupishi,9.99,Makeup|Nails|Nail Polish,"Brand: Zupishi, Price: 9.99, Categories: Makeup|Nails|Nail Polish"
8864,Gelish Rio Collection Neon &quot;Tiki Tiki Laranga&quot; #01475 New Color,Harmony,12.25,Makeup|Nails|Nail Polish,"Brand: Harmony, Price: 12.25, Categories: Makeup|Nails|Nail Polish"
8865,Supre Sweet &amp; Sexy Moisturizer Daily Body Lotion After Tan Extender 17 oz.,Supre,12.59,Skin Care|Body|Moisturizers|Lotions,"Brand: Supre, Price: 12.59, Categories: Skin Care|Body|Moisturizers|Lotions"
8866,Neewer&reg; 34 Piece Professional Makeup Brush Kit Set with Case,Neewer,18.95,Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators,"Brand: Neewer, Price: 18.95, Categories: Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators"
8867,"Camille Rose Naturals Almond Jai Twisting Butter, 8 Ounce",Camille Rose,15.99,Skin Care|Body|Moisturizers|Body Butter,"Brand: Camille Rose, Price: 15.99, Categories: Skin Care|Body|Moisturizers|Body Butter"
8868,"Camille Rose Naturals Aloe Whipped Butter Hair Gel, 8 Ounce",Camille Rose,20.98,Skin Care|Body|Moisturizers|Body Butter,"Brand: Camille Rose, Price: 20.98, Categories: Skin Care|Body|Moisturizers|Body Butter"
8869,Juicy 16 fl oz,Designer Skin,12.66,Skin Care|Body|Moisturizers|Lotions,"Brand: Designer Skin, Price: 12.66, Categories: Skin Care|Body|Moisturizers|Lotions"
8870,Black Noir. 13.5 oz,Designer Skin Tanning Lotion,33.5,Skin Care|Sun|Self-Tanners & Bronzers,"Brand: Designer Skin Tanning Lotion, Price: 33.5, Categories: Skin Care|Sun|Self-Tanners & Bronzers"
8871,Emi-Jay Specialty Hair Tie Collections - Winter 2011 5 Pack,Emi-Jay,10.49,Hair Care|Styling Tools|Styling Accessories|Ponytail Holders,"Brand: Emi-Jay, Price: 10.49, Categories: Hair Care|Styling Tools|Styling Accessories|Ponytail Holders"
8872,Harmony Gelish Top and Base &quot;Set of 2&quot; Good Deal!!!,Harmony,24.25,Makeup|Nails|Nail Polish,"Brand: Harmony, Price: 24.25, Categories: Makeup|Nails|Nail Polish"
8873,"The Body Shop Hand Protector, Hemp, 3.3 Fluid Ounce",The Body Shop,8.05,Skin Care|Hands & Nails|Hand Creams & Lotions,"Brand: The Body Shop, Price: 8.05, Categories: Skin Care|Hands & Nails|Hand Creams & Lotions"
8874,MelodySusie Lastest Automatical LED Gel Lamp Light Nail Dryer for Harmony Gelish &amp; LED Gels Nail Polish 30s-90s White + MelodySusie Nail Nipper,unknown,unknown,Tools & Accessories|Nail Tools|Nail Dryers,"Brand: unknown, Price: unknown, Categories: Tools & Accessories|Nail Tools|Nail Dryers"
8875,"Philosophy Micro delivery Triple-Acid Peel Pads, 12-count",Philosophy,59.95,Skin Care|Face|Treatments & Masks|Acids & Peels,"Brand: Philosophy, Price: 59.95, Categories: Skin Care|Face|Treatments & Masks|Acids & Peels"
8876,"Spornette Large Smooth Operator, 4 Ounce",Spornette,10.76,Hair Care|Styling Tools|Brushes,"Brand: Spornette, Price: 10.76, Categories: Hair Care|Styling Tools|Brushes"
8877,CND Shellac Gel Nail Polish &quot;Zillionaire .25 Oz&quot; High Quality,CND Cosmetics,12.9,Makeup|Nails|Nail Polish,"Brand: CND Cosmetics, Price: 12.9, Categories: Makeup|Nails|Nail Polish"
8878,10 Pair Long Black False Eyelashes Eye Lashes Makeup,BTArtbox,2.12,Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools|Fake Eyelashes & Adhesives,"Brand: BTArtbox, Price: 2.12, Categories: Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools|Fake Eyelashes & Adhesives"
8879,KUUMBA MADE AMBER PASTE,KUUMBA MADE,8.99,Fragrance,"Brand: KUUMBA MADE, Price: 8.99, Categories: Fragrance"
8880,"REVLON Colorburst Lip Butter, Creamsicle, 0.09 Ounce",Revlon,5.67,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 5.67, Categories: Makeup|Lips|Lipstick"
8881,"REVLON Colorburst Lip Butter, Sugar Plum, 0.09 Ounce",Revlon,5.99,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 5.99, Categories: Makeup|Lips|Lipstick"
8882,"REVLON Colorburst Lip Butter, Fig Jam, 0.09 Ounce",Revlon,6.12,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 6.12, Categories: Makeup|Lips|Lipstick"
8883,"REVLON Colorburst Lip Butter, Candy Apple, 0.09 Ounce",Revlon,3.36,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 3.36, Categories: Makeup|Lips|Lipstick"
8884,"REVLON Colorburst Lip Butter, Sweet Tart, 0.09 Ounce",Revlon,9.83,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 9.83, Categories: Makeup|Lips|Lipstick"
8885,"REVLON Colorburst Lip Butter, Raspberry Pie, 0.09 Ounce",Revlon,9.83,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 9.83, Categories: Makeup|Lips|Lipstick"
8886,"REVLON Colorburst Lip Butter, Red Velvet, 0.09 Ounce",Revlon,0.5,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 0.5, Categories: Makeup|Lips|Lipstick"
8887,"REVLON Colorburst Lip Butter, Pink Truffle, 0.09 Ounce",Revlon,4.14,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 4.14, Categories: Makeup|Lips|Lipstick"
8888,"REVLON Colorburst Lip Butter, Lollipop, 0.09 Ounce",Revlon,3.64,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 3.64, Categories: Makeup|Lips|Lipstick"
8889,"REVLON Colorburst Lip Butter, Cotton Candy, 0.09 Ounce",Revlon,0.77,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 0.77, Categories: Makeup|Lips|Lipstick"
8890,"REVLON Colorburst Lip Butter, Cupcake, 0.09 Ounce",Revlon,2.48,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 2.48, Categories: Makeup|Lips|Lipstick"
8891,"REVLON Colorburst Lip Butter, Peach Parfait, 0.09 Ounce",Revlon,6.35,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 6.35, Categories: Makeup|Lips|Lipstick"
8892,"REVLON Colorburst Lip Butter, Creme Brulee, 0.09 Ounce",Revlon,2.49,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 2.49, Categories: Makeup|Lips|Lipstick"
8893,"REVLON Colorburst Lip Butter, Sugar Frosting, 0.09 Ounce",Revlon,4.64,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 4.64, Categories: Makeup|Lips|Lipstick"
8894,"REVLON Colorburst Lip Butter, Gumdrop, 0.09 Ounce",Revlon,7.18,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 7.18, Categories: Makeup|Lips|Lipstick"
8895,"REVLON Colorburst Lip Butter, Berry Smoothie, 0.09 Ounce",Revlon,4.65,Makeup|Lips|Lipstick,"Brand: Revlon, Price: 4.65, Categories: Makeup|Lips|Lipstick"
8896,it Cosmetics by Jamie Kern HELLO LASHES! 5-in-1 Mascara,It Cosmetics,24.0,Makeup|Eyes|Mascara,"Brand: It Cosmetics, Price: 24.0, Categories: Makeup|Eyes|Mascara"
8897,SHANY COSMETICS The Masterpiece 7 Layers All-in-One Makeup Set,SHANY Cosmetics,41.89,Makeup|Makeup Sets,"Brand: SHANY Cosmetics, Price: 41.89, Categories: Makeup|Makeup Sets"
8898,Gelish: Salon Essentials LED Light 18G,Gelish,236.94,Tools & Accessories|Nail Tools|Nail Dryers,"Brand: Gelish, Price: 236.94, Categories: Tools & Accessories|Nail Tools|Nail Dryers"
8899,100pcs Dual Nail System Form for Uv Acrylic Nail Art Tip,Crazy Cart,3.11,Tools & Accessories|Nail Tools|False Nails,"Brand: Crazy Cart, Price: 3.11, Categories: Tools & Accessories|Nail Tools|False Nails"
8900,Sexy Long Full Wig (Model: Jf010031) (Black),cool2day,8.99,Hair Care|Styling Products|Hair Extensions & Wigs|Wigs,"Brand: cool2day, Price: 8.99, Categories: Hair Care|Styling Products|Hair Extensions & Wigs|Wigs"
8901,Sexy Long Full Wig (Model: Jf010031) (Dark Brown),cool2day,11.98,Hair Care|Styling Products|Hair Extensions & Wigs|Wigs,"Brand: cool2day, Price: 11.98, Categories: Hair Care|Styling Products|Hair Extensions & Wigs|Wigs"
8902,Konad Stamping Nail Art Image Plate - M21,KONAD Nail Art,4.96,Tools & Accessories|Nail Tools|False Nails,"Brand: KONAD Nail Art, Price: 4.96, Categories: Tools & Accessories|Nail Tools|False Nails"
8903,Konad Stamping Nail Art Image Plate - M59,KONAD Nail Art,4.95,Tools & Accessories|Nail Tools|Nail Art Equipment,"Brand: KONAD Nail Art, Price: 4.95, Categories: Tools & Accessories|Nail Tools|Nail Art Equipment"
8904,Konad Nail Art - Stamping Image Plate - M60,KONAD Nail Art,6.35,Tools & Accessories|Nail Tools|Nail Art Equipment,"Brand: KONAD Nail Art, Price: 6.35, Categories: Tools & Accessories|Nail Tools|Nail Art Equipment"
8905,Konad Stamping Nail Art Image Plate - M25,KONAD Nail Art,4.89,Tools & Accessories|Nail Tools|Nail Art Equipment,"Brand: KONAD Nail Art, Price: 4.89, Categories: Tools & Accessories|Nail Tools|Nail Art Equipment"
8906,Konad Stamping Nail Art Image Plate - M73,KONAD Nail Art,4.31,Tools & Accessories|Nail Tools|Nail Art Equipment,"Brand: KONAD Nail Art, Price: 4.31, Categories: Tools & Accessories|Nail Tools|Nail Art Equipment"
8907,Konad Stamping Nail Art Image Plate - M36,KONAD Nail Art,4.95,Makeup|Lips|Lip Glosses,"Brand: KONAD Nail Art, Price: 4.95, Categories: Makeup|Lips|Lip Glosses"
8908,"Chi 33516 Deep Brilliance Tourmaline Ceramic Hair Styling Iron, 0.5 Inch, Black",unknown,unknown,Hair Care|Styling Tools|Irons|Flattening Irons,"Brand: unknown, Price: unknown, Categories: Hair Care|Styling Tools|Irons|Flattening Irons"
8909,"Coola Mineral Face SPF 30 Sunscreen Matte Tint, Unscented, 1.7 Ounce",Coola,17.5,Skin Care|Face|Sunscreens & Self Tanners|Sunscreens,"Brand: Coola, Price: 17.5, Categories: Skin Care|Face|Sunscreens & Self Tanners|Sunscreens"
8910,"OPI Gelcolor Nail Polish, GCB87 a Grape Fit, 0.5 Fluid Ounce",OPI,12.6,Makeup|Nails|Nail Polish,"Brand: OPI, Price: 12.6, Categories: Makeup|Nails|Nail Polish"
8911,"O.P.I Gelcolor Collection Nail Gel Lacquer, Alpine Snow, 0.5 Fluid Ounce",OPI,13.85,Makeup|Nails|Nail Polish,"Brand: OPI, Price: 13.85, Categories: Makeup|Nails|Nail Polish"
8912,"OPI Gelcolor Nail Polish, GCR58 Cosmo Not Ton, 0.5 Fluid Ounce",OPI,14.35,Makeup|Nails|Nail Polish,"Brand: OPI, Price: 14.35, Categories: Makeup|Nails|Nail Polish"
8913,"Opi Gelcolor Collection Nail Gel Lacquer, Funny Bunny, 0.5 Fluid Ounce",OPI,14.1,Makeup|Nails|Nail Polish,"Brand: OPI, Price: 14.1, Categories: Makeup|Nails|Nail Polish"
8914,GelColor by OPI Soak-Off Gel Laquer nail polish - Kyoto Pearl - GC L03,OPI,13.15,Makeup|Nails|Nail Polish,"Brand: OPI, Price: 13.15, Categories: Makeup|Nails|Nail Polish"
8915,"OPI Gelcolor Collection Nail Gel Lacquer, Lincoln Park After Dark, 0.5 Fluid Ounce",OPI,12.26,Makeup|Nails|Nail Polish,"Brand: OPI, Price: 12.26, Categories: Makeup|Nails|Nail Polish"
8916,"OPI Gelcolor Collection Nail Gel Lacquer, Passion, 0.5 Fluid Ounce",OPI,15.0,Makeup|Nails|Nail Polish,"Brand: OPI, Price: 15.0, Categories: Makeup|Nails|Nail Polish"
8917,"OPI Gelcolor Nail Polish, GCR54 Russian Navy, 0.5 Fluid Ounce",OPI,14.25,Makeup|Nails|Nail Polish,"Brand: OPI, Price: 14.25, Categories: Makeup|Nails|Nail Polish"
8918,OPI Gelcolor Princesses Rule,OPI,12.68,Makeup|Nails|Nail Polish,"Brand: OPI, Price: 12.68, Categories: Makeup|Nails|Nail Polish"
8919,"OPI Gelcolor Nail Polish, GCP61 Samoan Sand, 0.5 Fluid Ounce",OPI,14.4,Makeup|Nails|Nail Polish,"Brand: OPI, Price: 14.4, Categories: Makeup|Nails|Nail Polish"
8920,"OPI Gelcolor Collection Nail Gel Lacquer, Strawberry Margarita, 0.5 Fluid Ounce",OPI,15.45,Makeup|Nails|Nail Polish,"Brand: OPI, Price: 15.45, Categories: Makeup|Nails|Nail Polish"
8921,OPI Gelcolor Suzi Says Feng Shui,OPI,13.99,Makeup|Nails|Nail Polish,"Brand: OPI, Price: 13.99, Categories: Makeup|Nails|Nail Polish"
8922,"Opi Gelcolor Collection Nail Gel Lacquer, Base Coat, 0.5 Fluid Ounce",OPI,9.8,Bath & Body|Scrubs & Body Treatments|Body Scrubs,"Brand: OPI, Price: 9.8, Categories: Bath & Body|Scrubs & Body Treatments|Body Scrubs"
8923,GelColor by OPI Soak-Off Gel Laquer nail polish - Pink Flamenco - GC E44,OPI,16.97,Makeup|Nails|Nail Polish,"Brand: OPI, Price: 16.97, Categories: Makeup|Nails|Nail Polish"
8924,theBalm Women's The Nude 'Tude Naughty Eyeshadow Palette One Size Multi,theBalm,20.34,Makeup|Eyes|Eye Shadow,"Brand: theBalm, Price: 20.34, Categories: Makeup|Eyes|Eye Shadow"
8925,Conair Power Facial Cleanser,Conair,10.29,Skin Care|Face,"Brand: Conair, Price: 10.29, Categories: Skin Care|Face"
8926,Vegan Vegetarian Skin Care Moisturizing Cream by SW Basics - All Natural Skincare - Organic Ingredients,SW Basics,27.85,Skin Care|Face|Creams & Moisturizers,"Brand: SW Basics, Price: 27.85, Categories: Skin Care|Face|Creams & Moisturizers"
8927,"(1 oz. / 30 ml) Pure 100% Hyaluronic Acid Moisturizer Gel -(D) AntiAging, Firming Serum",unknown,14.99,Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Fluids,"Brand: unknown, Price: 14.99, Categories: Skin Care|Face|Creams & Moisturizers|Fluids & Lotions|Fluids"
8928,"Organix Dry Styling Oil, Hydrating Macadamia, 3.3 Ounce",Organix,9.19,Hair Care|Styling Products|Hair Styling Serums,"Brand: Organix, Price: 9.19, Categories: Hair Care|Styling Products|Hair Styling Serums"
8929,"OGX Conditioner, Hydrating Macadamia Oil, 13oz",OGX,10.07,Hair Care|Conditioners,"Brand: OGX, Price: 10.07, Categories: Hair Care|Conditioners"
8930,"OGX Conditioner, Repairing Awapuhi Ginger, 13oz",OGX,3.53,Hair Care|Conditioners,"Brand: OGX, Price: 3.53, Categories: Hair Care|Conditioners"
8931,"OGX Shampoo, Repairing Awapuhi Ginger, 13oz",OGX,3.73,Hair Care|Shampoos,"Brand: OGX, Price: 3.73, Categories: Hair Care|Shampoos"
8932,Organix Repairing Awapuhi Ginger Dry Styling Oil 3.3 Ounce,OGX,6.72,Hair Care|Styling Products|Hair Styling Serums,"Brand: OGX, Price: 6.72, Categories: Hair Care|Styling Products|Hair Styling Serums"
8933,"Organix Argan Oil, FX Moisture Miracle, 4 Ounce",Organix,5.49,"Hair Care|Styling Products|Creams, Gels & Lotions","Brand: Organix, Price: 5.49, Categories: Hair Care|Styling Products|Creams, Gels & Lotions"
8934,Sigma Essential Kit - Mrs. Bunny,Sigma Beauty,178.0,Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators,"Brand: Sigma Beauty, Price: 178.0, Categories: Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators"
8935,UltraClear Acne Cream,unknown,14.99,Skin Care|Face|Treatments & Masks,"Brand: unknown, Price: 14.99, Categories: Skin Care|Face|Treatments & Masks"
8936,"54 WATT ROYAL NAILS PROFESSIONAL UV LIGHT GEL AND ACRILIC NAIL DRYER &amp; CURING RN541 WORKS WITH CND, SHELLAC, OPI, HARMONY GELLISH, IBD GELAC, ETC.. FOR DOUBLE. HANDS OR FEET.",unknown,unknown,Bath & Body|Cleansers|Body Washes,"Brand: unknown, Price: unknown, Categories: Bath & Body|Cleansers|Body Washes"
8937,"Lysol No-Touch Kitchen System Dish Soap, Sparkling Tangerine, 2 Refills, 8.5 Ounce",unknown,32.99,Bath & Body|Cleansers|Soaps,"Brand: unknown, Price: 32.99, Categories: Bath & Body|Cleansers|Soaps"
8938,Multi-color Curly Synthetic Hair Clip-on Extension Wig (Model: Jf010317) (Wine Red),unknown,6.99,Hair Care|Styling Products|Hair Extensions & Wigs|Hair Extensions,"Brand: unknown, Price: 6.99, Categories: Hair Care|Styling Products|Hair Extensions & Wigs|Hair Extensions"
8939,Spark Innovators Hair Bean Hair Detangling Comb,Spark Innovators,2.71,Hair Care|Styling Tools|Brushes,"Brand: Spark Innovators, Price: 2.71, Categories: Hair Care|Styling Tools|Brushes"
8940,Nail Art 12 empty box container transparent Storage Craft Tool Box(US),Uniqstore,1.56,Tools & Accessories|Bags & Cases|Refillable Containers,"Brand: Uniqstore, Price: 1.56, Categories: Tools & Accessories|Bags & Cases|Refillable Containers"
8941,EcoTools Custom Coverage Buffing Brush (Pack of 2),EcoTools,8.97,Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators,"Brand: EcoTools, Price: 8.97, Categories: Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators"
8942,real Techniques Shading Brush (Pack of 2),unknown,unknown,Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators,"Brand: unknown, Price: unknown, Categories: Tools & Accessories|Makeup Brushes & Tools|Brushes & Applicators"
8943,Smashbox Camera Ready BB Cream SPF 35 Medium,Smashbox,26.99,Skin Care|Face|Creams & Moisturizers,"Brand: Smashbox, Price: 26.99, Categories: Skin Care|Face|Creams & Moisturizers"
8944,Smashbox Camera Ready BB Cream SPF 35 Fair,Smashbox,32.29,Makeup|Face|Foundation,"Brand: Smashbox, Price: 32.29, Categories: Makeup|Face|Foundation"
8945,Smashbox Camera Ready BB Cream SPF 35 Dark,Smashbox,31.29,Makeup|Face|Foundation,"Brand: Smashbox, Price: 31.29, Categories: Makeup|Face|Foundation"
8946,Alterna Bamboo Abundant Volume Shampoo and Conditioner Set (8.5 Oz Each),Alterna,32.47,Hair Care|Shampoo & Conditioner Sets,"Brand: Alterna, Price: 32.47, Categories: Hair Care|Shampoo & Conditioner Sets"
8947,Ambergris Perfume Oil,unknown,15.0,Fragrance|Women's|Essential Oils,"Brand: unknown, Price: 15.0, Categories: Fragrance|Women's|Essential Oils"
8948,"Almay Moisturizing Eye Makeup Remover Pads, 120 Pads",Almay,4.48,Makeup|Makeup Remover|Eyes,"Brand: Almay, Price: 4.48, Categories: Makeup|Makeup Remover|Eyes"
8949,"Almay Intense I Color Shadow Stick for Blue Eyes, 0.07 Ounce",Almay,2.99,Makeup|Eyes|Eye Shadow,"Brand: Almay, Price: 2.99, Categories: Makeup|Eyes|Eye Shadow"
8950,"Almay Intense I Color Shadow Stick for Hazel Eyes, 0.07 Ounce",Almay,6.12,Makeup|Eyes|Eye Shadow,"Brand: Almay, Price: 6.12, Categories: Makeup|Eyes|Eye Shadow"
8951,30ML Wild Harvested Marula Oil,unknown,14.0,Skin Care|Body|Moisturizers|Oils,"Brand: unknown, Price: 14.0, Categories: Skin Care|Body|Moisturizers|Oils"
8952,"Too Faced Natural Radiance Face Palette, 0.65 Ounce",Too Faced,29.99,Makeup,"Brand: Too Faced, Price: 29.99, Categories: Makeup"
8953,"Too Faced Natural at Night Collection, 0.39 Ounce",unknown,56.0,Makeup,"Brand: unknown, Price: 56.0, Categories: Makeup"
8954,"Suave Professionals Keratin Infusion Heat Defense Leave-In Conditioner, 5.1 Ounce",Suave,9.5,Hair Care|Conditioners,"Brand: Suave, Price: 9.5, Categories: Hair Care|Conditioners"
8955,"Devacurl Spray Gel, 8.0 Fluid Ounce",DevaCurl,13.78,"Hair Care|Styling Products|Creams, Gels & Lotions","Brand: DevaCurl, Price: 13.78, Categories: Hair Care|Styling Products|Creams, Gels & Lotions"
8956,"Devaconcepts DevaCurl Styling Cream, 5.1 Oz",DevaCurl,15.98,"Hair Care|Styling Products|Creams, Gels & Lotions","Brand: DevaCurl, Price: 15.98, Categories: Hair Care|Styling Products|Creams, Gels & Lotions"
8957,"Suave Professionals mens, shampoo &amp; conditioner, 2 in 1 ocean charge, 28oz",Suave,10.65,Hair Care|Shampoos,"Brand: Suave, Price: 10.65, Categories: Hair Care|Shampoos"
8958,"Twist Holder Clip Bun Hair Twist Braid Tool, Set of 2",Bonamart,1.65,Hair Care|Styling Products|Braid Maintenance,"Brand: Bonamart, Price: 1.65, Categories: Hair Care|Styling Products|Braid Maintenance"
8959,Bundle Monster 40 piece Black Reusable False Fake Lower / Bottom Lid Eyelash Set - 4 Variety Styles - 10 pairs each style,unknown,14.99,Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools|Fake Eyelashes & Adhesives,"Brand: unknown, Price: 14.99, Categories: Tools & Accessories|Makeup Brushes & Tools|Eyelash Tools|Fake Eyelashes & Adhesives"
8960,Bundle Monster 10 piece Soft Lace Infant Toddler Baby Bow Grosgrain Ribbon Headband Set,unknown,13.99,Hair Care|Styling Tools|Styling Accessories|Headbands,"Brand: unknown, Price: 13.99, Categories: Hair Care|Styling Tools|Styling Accessories|Headbands"
8961,Benefit They're Real Mascara,Benefit Cosmetics,26.59,Makeup|Eyes|Mascara,"Brand: Benefit Cosmetics, Price: 26.59, Categories: Makeup|Eyes|Mascara"
8962,"KoKo du lait Daily Leave In Moisturizing Detangler For Wavy, Curly, Kinky, Relaxed &amp; Chemically Treated Hair",unknown,11.5,"Hair Care|Styling Products|Creams, Gels & Lotions","Brand: unknown, Price: 11.5, Categories: Hair Care|Styling Products|Creams, Gels & Lotions"
8963,Supre Snooki - Ultra Dark Black Bronzer By Nicole Polizzi 12 Oz,Supre,15.0,Skin Care|Sun|Tanning Oils,"Brand: Supre, Price: 15.0, Categories: Skin Care|Sun|Tanning Oils"
8964,Supre Snooki Ultra Dark Hot Bronzer Tanning Lotion 12 oz.,Supre,17.26,Skin Care|Sun|Self-Tanners & Bronzers,"Brand: Supre, Price: 17.26, Categories: Skin Care|Sun|Self-Tanners & Bronzers"
8965,Supre - Snooki Ultra Dark Tan Maximizer 12 oz.,Supre,14.6,Skin Care|Sun|Tanning Oils,"Brand: Supre, Price: 14.6, Categories: Skin Care|Sun|Tanning Oils"
8966,5 X Nail Art Display Practice Wheels Polish False Tips,Beauticom,2.17,Tools & Accessories|Nail Tools|False Nails,"Brand: Beauticom, Price: 2.17, Categories: Tools & Accessories|Nail Tools|False Nails"
8967,1200 Pcs Pearl 12 Color 2mm Nail Art Nailart Manicure Glitter Rhinestones Tips Decoration + Wheel,Nails gaga,1.66,Skin Care|Face,"Brand: Nails gaga, Price: 1.66, Categories: Skin Care|Face"
